solID,AA_alphas,AA_gammas,AA_thetas,AI_alphas,AI_gammas,AI_thetas,AS_alphas,AS_gammas,AS_thetas,BA_alphas,BA_gammas,BA_thetas,BI_alphas,BI_gammas,BI_thetas,LA_alphas,LA_gammas,LA_thetas,LI_alphas,LI_gammas,LI_thetas,RA_alphas,RA_gammas,RA_thetas,RI_alphas,RI_gammas,RI_thetas,SA_alphas,SA_gammas,SA_thetas,SI_alphas,SI_gammas,SI_thetas,TT_alphas,TT_gammas,TT_thetas,UN_alphas,UN_gammas,UN_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
3_199_10,2.20445823708961,0.312106456978698,0.155362041669484,1.90427080108869,0.459738335692945,0.644105142739989,2.96951790678183,0.995541565712814,0.199079038742315,0.976970068125603,0.851246833800435,0.7898332315253,1.13814129965904,0.859563453457212,0.68552339567489,1.19530153639046,0.491140075733413,0.15437007789233,0.680486779144807,0.88236937495963,0.371507276702605,1.85977485391371,0.996399429721545,0.785075576388143,2.22138281397239,0.617153125934505,0.283440712409259,1.50937500746524,0.445725635539209,0.313811204235628,2.7903175588089,0.958558077514201,0.68413665592468,2.54596190028857,0.699836305692108,0.139950788055696,1.84063236009061,0.379340139743454,0.70533249006552,27.8008974883401,0,0.0768253586350632,0.209773372323555,0.756439719816028,0.000814856646906614,30390.9623547242,0,0.187372922897339,57.2422449588776,10,199,1,3,1990,TRUE,TRUE,1
3_199_9,2.3402838657596,0.30216206840058,0.210259144753145,1.43851649077286,0.774607266900863,0.606371720595349,2.7745458578664,0.916689159260424,0.138947982881146,0.741101717570987,0.986811153407023,0.492574560450243,2.92785240545917,0.872529304869794,0.5565772942617,0.936133169293403,0.603924316821579,0.340838512672655,0.610970553980503,0.931555879038579,0.263112853706549,2.06628288416863,0.6161017398031,0.652822877889449,2.91940740288617,0.903135709273567,0.292321850953247,0.864668880155872,0.527977453346356,0.29563866710911,2.89725797218089,0.895477971277039,0.700904676443439,2.87191520414723,0.893410039140903,0.273711087719927,0.996740157514582,0.675756536358513,0.631918495391855,14.9071202127334,0,0.0756610839551079,0.218383693675028,0.763766007324581,0.000390550676211336,30390.9623547242,0,0.182708024978638,57.2334380149841,9,199,1,3,1989,TRUE,TRUE,1
4_159_9,0.525434807856656,0.901335124280007,0.235286030807994,1.07425183741719,0.977389802764924,0.266234016713467,2.2287603275227,0.669522591675618,0.14759995642903,2.17218998522016,0.859605548286212,0.64348614720167,1.50058427915072,0.701859902230617,0.578706451509932,1.36695255585506,0.828364796304296,0.230834086864685,0.601195034074031,0.376995896466712,0.71028335291987,1.97683009383476,0.900843629037436,0.690629860592031,2.00723749854911,0.775075634181279,0.312177932135091,2.28010142061946,0.634843876941434,0.760787814589599,2.83553590116436,0.642740595105237,0.550605679526498,1.87804452361669,0.923895812797772,0.212788859000793,2.86609392946915,0.642346292766453,0.344594683729032,25.4436770700925,0,0.0762936383775798,0.212365770068565,0.759799489866567,0.00073728568563373,30390.9623547242,0,0.257461071014404,45.3665227890015,9,159,1,4,1589,TRUE,TRUE,1
4_172_4,0.528192388880403,0.878783045634871,0.1437676712277,1.13450230063858,0.987450361787542,0.138653578557637,2.39937001073995,0.745213344029344,0.180933091874819,2.18931722842528,0.480479656753429,0.763161321546312,1.39877684548335,0.955970068595042,0.382999901114524,1.75055235765077,0.605060238856246,0.147941328937702,0.793686301850451,0.662708341362131,0.442984951393592,2.83995239179454,0.576652128937955,0.411460835568509,2.18639053337118,0.484538119633766,0.71084854116332,2.51375643786044,0.433008584249375,0.514890228673563,2.57402536403096,0.651304277193314,0.653017478054855,1.10133363538983,0.956416480712313,0.169661308519006,2.90563703103913,0.615584584745078,0.265461286389332,5.1007587683761,0,0.0759002602065718,0.215600633764536,0.762270103144695,6.78447985854961e-05,30390.9623547242,0,0.223002910614014,49.1921298503876,4,172,1,4,1714,TRUE,TRUE,1
4_182_7,0.581037593649352,0.939673090387074,0.156958995031076,0.876588818032708,0.962875442558493,0.220390883857706,1.65283813944897,0.766309665067635,0.198642994064598,2.31540605479037,0.826392657785686,0.653578537961554,1.41295434203702,0.801605216937715,0.545920341232435,1.92178071219808,0.453175675218113,0.459247283983234,2.18248597185601,0.84047651396495,0.191061542524856,1.90766002084451,0.795729796389344,0.616724526118636,2.19153123234602,0.948451197341219,0.180039631365713,2.00290885945069,0.746952532890933,0.688606448021133,2.82002347801638,0.538280911886637,0.500155482022658,2.11949482173592,0.996345828449201,0.164017124355616,2.93920354356929,0.656150355466058,0.39954033168381,5.59476906545819,0,0.0737670172152564,0.267374374196205,0.775445522841927,8.41015955005038e-05,30390.9623547242,0,0.143435001373291,52.1241717338562,7,182,1,4,1817,TRUE,TRUE,1
4_194_7,0.581037593649352,0.939673090387074,0.156958995031076,0.876588818032708,0.962875442558493,0.220390883857706,1.65283813944897,0.766309665067635,0.198642994064598,2.57241073929485,0.965387320498465,0.716396758762548,0.677560902808198,0.737030646847818,0.376725047876589,2.96041688773818,0.453175675218113,0.459247283983234,2.18248597185601,0.84047651396495,0.191061542524856,1.90766002084451,0.795729796389344,0.616724526118636,2.19153123234602,0.948451197341219,0.180039631365713,2.00290885945069,0.746952532890933,0.688606448021133,2.82002347801638,0.538280911886637,0.500155482022658,2.11949482173592,0.996345828449201,0.164017124355616,2.93920354356929,0.656150355466058,0.39954033168381,5.59476906545594,0,0.0737670172152564,0.267374374196205,0.775445522841927,8.41015955004298e-05,30390.9623547242,0,0.152209043502808,55.7735178470612,7,194,1,4,1937,TRUE,TRUE,1
5_172_10,0.623295872659022,0.842130561461376,0.337706431591707,1.7663102711206,0.63730869534698,0.271093227779157,2.33003929444161,0.940460210409468,0.175908504432965,2.38672200772526,0.896568998560125,0.359178835390441,2.89546275627066,0.562563295459818,0.598438407758643,1.87234648789065,0.316492381110541,0.55222705029543,0.796738533554432,0.888092334597781,0.442122186222452,1.81639430787493,0.800987469934989,0.560485976715467,0.694662666120404,0.90185748126732,0.479916151107067,2.54444618068859,0.611605596132229,0.274571558025105,2.86076953447898,0.860047801094676,0.595366081406993,1.86932289960204,0.4095402629037,0.313733747320569,1.98332813438905,0.657170054164355,0.747105683781707,16.251205110348,0,0.0770183355875397,0.204010410558477,0.755214589135054,0.000434781566429843,30390.9623547242,0,0.243019104003906,48.0073661804199,10,172,1,5,1720,TRUE,TRUE,1
5_179_4,0.96746311771168,0.645532405307382,0.455819798721562,1.29627613403416,0.610136780080957,0.663569784122236,2.73540601183244,0.906099676135707,0.472527967939324,0.60632888590201,0.838327822390975,0.48780133359725,2.61374483131433,0.691013619831546,0.515439775418721,0.504134684800893,0.338900486191916,0.406610903464428,0.65864261252856,0.961843909359702,0.758393103865204,0.927563958425431,0.843603296998588,0.613860673191752,0.805102604911955,0.623567548315512,0.347552236849546,2.33679138660049,0.857662958703551,0.370341102605673,2.9201870023128,0.979979962537221,0.742038858711532,0.626954376974114,0.98983124659908,0.616756903774445,1.57306406737936,0.722150339213985,0.66378319610133,115.424025508236,0,0.0854449194651219,0.138913422344988,0.698720375123243,0.00369834188130539,30390.9623547242,0,0.146087884902954,50.0307710170746,4,179,1,5,1784,TRUE,TRUE,1
5_189_10,0.85645563588358,0.718167416312358,0.441831790081634,1.64623302336398,0.611678633561712,0.657532298491704,2.58643636736016,0.90284858936566,0.288296660467773,0.766862333626098,0.735774123051248,0.484575908225831,1.89158010051069,0.896851703978556,0.247810640952126,0.619234652991388,0.554086186505299,0.15809122418373,0.806054881173972,0.980406725976238,0.707910535092411,1.13523772657841,0.790769586302807,0.690929859899133,1.35954684777657,0.702620180088759,0.224968669360028,2.39771086189527,0.986359568059171,0.373393557008479,2.96204546043305,0.963968233326512,0.783802771610813,1.71456537106762,0.590220465732011,0.351002513362833,1.15768264358261,0.789678599020396,0.678476068624274,104.310463981085,0,0.0829706377266566,0.155546232322053,0.715916422329514,0.00333261891193315,30390.9623547242,0,0.154299974441528,52.9597411155701,10,189,1,5,1890,TRUE,TRUE,1
5_195_1,0.655480299661232,0.780374501507198,0.306870733419004,1.69133916784494,0.637350137367755,0.247200183969492,2.52488649071717,0.892913353174594,0.439359142084571,2.02171450207095,0.94752395863227,0.686134819840772,2.78826654562505,0.648138201909944,0.424688724801013,1.91882132438158,0.303157475015103,0.745647917070442,0.541768131677593,0.953334182980673,0.167423742582107,2.30157198257337,0.682257084672355,0.753585107010664,0.726991781499151,0.891643172503636,0.614398224735471,1.57048280508949,0.77012631759696,0.320687918140767,2.71328273269133,0.980788192809871,0.615383716994729,1.22804413699825,0.700321798733798,0.376864215523241,1.65012158471902,0.727721293217674,0.680218454152528,6.18410188726063,0,0.0773765566581364,0.201832518491197,0.752932243948592,0.000103495247932406,30390.9623547242,0,0.148445844650269,54.7136251926422,1,195,1,5,1941,TRUE,TRUE,1
5_200_1,0.612238349870912,0.989412004909064,0.327485958343995,1.96761185938904,0.64019315553354,0.269089687294586,2.23943399859284,0.937266533313446,0.177349405256711,2.61915180375458,0.951279330961434,0.204417542387944,2.02058106009649,0.460105064419084,0.247839629408337,1.99080290487408,0.410466357146991,0.778934386060989,0.679440767621302,0.912791211900893,0.226660607037993,2.14885128906275,0.483112831424012,0.531123245177659,1.78273067741165,0.974705675934077,0.630320784941563,0.714374220892049,0.783275907175687,0.290640299379259,2.72398493714845,0.916971556338543,0.587374831260566,1.53755033257656,0.834902893906506,0.260705851221329,1.50078369373623,0.716802031844417,0.542407626584216,12.042840663165,0,0.0764938683965254,0.210746829342304,0.758537039523002,0.000296293509467693,30390.9623547242,0,0.152411937713623,56.2020180225372,1,200,1,5,1991,TRUE,TRUE,1
