solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
1_189_10,season,0.790333975137002,-14870.2208086521,-0.0187585964800112,-36.8074772491388,-0.00868302875125499,-14870.2208086521,-0.0187585964800112,-36.8074772491388,-0.00868302875125499,FALSE,,,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,,,,,,,,,
1_189_10,trend,-1.1487664952555,-933309.330863247,-1.17735797968153,0,0,-933309.330863247,-1.17735797968153,0,0,FALSE,,,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,,,,,,,,,
1_189_10,weekday,1.07223774078461,-17.2682176853606,-2.17836393727388e-05,-0.0427431130825764,-1.00832686060504e-05,-17.2682176853606,-2.17836393727388e-05,-0.0427431130825764,-1.00832686060504e-05,FALSE,,,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,,,,,,,,,
1_193_10,(Intercept),4974.77443734169,2009808.87268603,2.53534860912942,4974.77443734169,0.890118961657279,2009808.87268603,2.53534860912942,4974.77443734169,0.890118961657279,TRUE,,,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,,,,,,,,,
1_193_10,AA,306.735219894036,89765.1305781268,0.113237582962511,222.190917272591,0.0397558424132372,89765.1305781268,0.113237582962511,222.190917272591,0.0397558424132372,TRUE,0.327110329633627,0.325560254183953,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,16209456.785878,40122.4177868267,0.327110329633627,0.325560254183953,0.00481555000546284,0.00553782472564608,180.576318237182,193.211509192536,0.00380781528042462
1_193_10,AI,649.56362297723,40836.3513169405,0.0515145434575358,101.08007751718,0.0180859041504416,40836.3513169405,0.0515145434575358,101.08007751718,0.0180859041504416,TRUE,0.0578482974204138,0.148105314714797,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,2866584.733729,7095.50676665594,0.0578482974204138,0.148105314714797,0.0119404888234317,0.0142456459899647,70.1968868736769,84.7238192438389,0.0130780543075275
1_193_10,AS,469.562447971629,47721.9944456102,0.0602006956416999,118.123748627748,0.0211354685121726,47721.9944456102,0.0602006956416999,118.123748627748,0.0211354685121726,TRUE,0.0932303719705267,0.173078171243298,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,4619889.8313,11435.3708695545,0.0932303719705267,0.173078171243298,0.006259451956447,0.0103296823491961,96.8083979927828,71.5791545621297,0.0145978975296543
1_193_10,BA,0,0,0,0,0,0,0,0,0,TRUE,0.0102136071931573,0,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,506119.83,1353.26157754011,0.0102136071931573,0,0,0,Inf,0,0
1_193_10,BI,0,0,0,0,0,0,0,0,0,TRUE,0.0102340584288612,0,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,507133.26,1345.18106100796,0.0102340584288612,0,0,0,Inf,0,0
1_193_10,LA,0,0,0,0,0,0,0,0,0,TRUE,0.167017822132368,0,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,8276315.13000001,20485.928539604,0.167017822132368,0,0,0,Inf,0,0
1_193_10,LI,467.072453951183,27144.9108444103,0.0342429635422696,67.1903733772532,0.0120221381164538,27144.9108444103,0.0342429635422696,67.1903733772532,0.0120221381164538,TRUE,0.15160255676262,0.0984491864200589,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,7512435.01,18734.2518952618,0.15160255676262,0.0984491864200589,0.00268675194355412,0.00361333053906982,276.752981546336,50.3342876906272,0.00504990998237531
1_193_10,RA,0,0,0,0,0,0,0,0,0,TRUE,0.00132529367226659,0,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,65672.92,938.184571428572,0.00132529367226659,0,0,0,Inf,0,0
1_193_10,RI,305.857448438034,6353.17011728777,0.00801444417891394,28.7473760963247,0.00514366729256277,6353.17011728777,0.00801444417891394,28.7473760963247,0.00514366729256277,TRUE,0.000692035283836271,0.0230416829445586,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,34292.76,489.896571428572,0.000692035283836271,0.0230416829445586,0.0498781036606483,0.18526272359786,5.39773992619608,24.4351119727105,0.132677776327675
1_193_10,SA,45.786742564917,5586.51217032863,0.00704731482352249,13.8280004216055,0.00247419567100073,5586.51217032863,0.00704731482352249,13.8280004216055,0.00247419567100073,TRUE,0.0124078770852526,0.0202611672312,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,614853.550003001,1722.27885154902,0.0124078770852526,0.0202611672312,0.00161989565606415,0.00908592325815045,110.060361681237,2.78991203015541,0.00220964268119905
1_193_10,SI,385.831414480927,35291.3518758834,0.0445195964197516,87.354831375949,0.0156300939428434,35291.3518758834,0.0445195964197516,87.354831375949,0.0156300939428434,TRUE,0.0385135053933352,0.12799470588647,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,1908478.408631,4723.95645700743,0.0385135053933352,0.12799470588647,0.00690842545837635,0.0184918790363464,54.0777926372147,32.6351010518514,0.0178810559781226
1_193_10,TT,359.098644609388,23025.6692437254,0.02904659208382,56.9942308013003,0.0101977780460771,23025.6692437254,0.02904659208382,56.9942308013003,0.0101977780460771,TRUE,0.0907419174954247,0.0835095173756642,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,4496578.24,16968.2197735849,0.0907419174954247,0.0835095173756642,0.00302496206458095,0.00512070912919895,195.28545261395,51.3282211185667,0.00522900580596541
1_193_10,UN,0,0,0,0,0,0,0,0,0,TRUE,0.039062327528312,0,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,1935674.458019,29779.6070464462,0.039062327528312,0,0,0,Inf,0,0
1_193_10,holiday,0.630448698755231,-566.534894454236,-0.000714676642241204,-43.5796072657105,-0.0077975464530839,-566.534894454236,-0.000714676642241204,-43.5796072657105,-0.0077975464530839,FALSE,,,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,,,,,,,,,
1_193_10,season,0.811098888973741,-15260.9149500388,-0.0192514522243667,-37.7745419555417,-0.00675886645435792,-15260.9149500388,-0.0192514522243667,-37.7745419555417,-0.00675886645435792,FALSE,,,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,,,,,,,,,
1_193_10,trend,-1.81793806151339,-1476974.27000996,-1.86318446101053,0,0,-1476974.27000996,-1.86318446101053,0,0,FALSE,,,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,,,,,,,,,
1_193_10,weekday,1.07069821710312,-17.2434239021795,-2.17523623271662e-05,-0.0426817423321316,-7.63689462606103e-06,-17.2434239021795,-2.17523623271662e-05,-0.0426817423321316,-7.63689462606103e-06,FALSE,,,0,0.0747333156130725,0.235800097478826,0.769523965231536,12.8142376841191,0.000321678495943815,30390.9623547242,10,193,1,1,1930,1,,,,,,,,,
